id,name,spawn_command,faction,faction_id,race_name,chassis_name,weapon1_name,weapon2_name,backpack_name,loot_table_name,loot_table2_name,title_name,ai_spawn_delay_ms,armor_warpaint_palette_id,backpack_id,behavior,behavior_defensive,behavior_defensive_instance_id,behavior_instance_id,behavior_offensive,behavior_offensive_instance_id,behavior_short,body_height,body_mass,body_radius,bodysuit_warpaint_palette_id,charinfo_id,chassis_id,crafting_type_id,damage_response_id,difficulty_cost,extra_color_1,extra_color_2,extra_color_3,extra_color_4,eye_color,eyes_id,facial_hair_color,fast_speed,fullbody_warpaint_palette_id,gender,glow_warpaint_palette_id,gravity,hair_color,head_acc1_id,head_acc2_id,head_id,health_regen,is_componented,lip_color,localized_name_id,loot,loot_table2_id,loot_table_id,max_rand_scale,min_rand_scale,network_fidelity,normal_speed,ornaments_map_group_id_1,ornaments_map_group_id_2,ornaments_map_group_id_3,ornaments_map_group_id_4,posetype_id,projectile_offset,race,respawn_flags,scaling_table_id,skin_color,terminal_type_name,title,vendor_id,visual_options_id,visuals_group_id,voice_set,warpaint_pattern_data,warpaint_tattoo_data,weapon1_id,weapon2_id,weapons,xp_resource_id,xpreward_type
2954,Rescue Drone,\spawn monster 2954,accord,1,Human,Triage Drone Battleframe,,,,CORE Chosen Creature Kill Loot 1 (Tiny),Combat Item Drop Table (Chosen Engineer),,0,76757,0,,,0,443,,0,,-1,-1,-1,76874,49,139843,600,34,50,"(0.545098, 0.141177, 0.12549, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(0.52549, 0.59732, 0.572629, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,0,0,0,5,0,2743609570,869299,5696 / 5615,5615,5696,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,35,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
2955,,\spawn monster 2955,friendly,4,Human,,,,,,,,0,0,0,,,0,250,,0,,-1,-1,-1,0,117,139853,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",3758096384,10001,1887567872,-1,77280,M,0,1,2300837888,0,0,0,0,0,4294901760,869526,,0,0,-1,-1,1,-1,10081,0,0,0,0,"(0, 0, 0)",0,0,0,1960181760,VENDOR,0,0,0,0,1166,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
2956,,\spawn monster 2956,friendly,4,Large wildlife,,,,,,,,0,0,0,,,0,250,_inst(debugNoOwner=1),0,,-1,-1,-1,0,117,139853,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",3758096384,10001,1887567872,-1,77280,M,0,1,2300837888,0,0,0,0,0,4294901760,869530,,0,0,-1,-1,1,-1,10081,0,0,0,0,"(0, 0, 0)",11,0,0,1960181760,VENDOR,0,0,0,0,1166,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
2957,Aliyan,\spawn monster 2957,chosen,2,Chosen,Aliyan - Razorwind Assassin Twins - Core Mission Cinematic Version,,,,,,,2000,0,0,,,0,0,,0,,-1,-1,-1,0,2,140810,0,0,50,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",3623878656,10001,971440128,-1,120611,M,0,1,846072225,10246,0,10171,5,1,4294901760,871361,,0,0,-1,-1,1,-1,10523,0,0,0,0,"(0, 0, 0)",2,3,0,3602522113,VENDOR,0,0,0,0,1280,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
2958,Melding Tendril,\spawn monster 2958,monster,5,Melded,Shared No Pose NPC Battleframe,Melding Tentacle Weapon,,,CORE Chosen Creature Kill Loot 2 (Small),Combat Item Drop Table (Chosen Engineer),,0,76757,0,,,0,451,,0,,0.5,-1,1,76874,255,139907,600,32,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,0,0,M,76921,1,4279450052,0,0,0,5,1,2743609570,871616,5697 / 5615,5615,5697,1,1,1,0,0,0,0,0,0,"(0, 0, 0)",8,35,10005,1506021473,VENDOR,0,0,0,10795,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",139905,0,139905 / -,0,0
2959,,\spawn monster 2959,accord,1,Human,,,,,,,,2000,76743,0,,,0,0,,0,,-1,-1,-1,76741,0,139908,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",0,10001,0,-1,0,M,76891,1,0,0,0,0,0,0,0,871625,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,0,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
2960,Lt. Cmdr. Kara Novan,\spawn monster 2960,accord,1,Human,Kara Novan,NPC - Kara Novan - Nighthawk Sniper Rilfe,,Accord Recon Reactor,,,Accord Officer,2000,121510,31345,,,0,0,,0,,-1,-1,-1,121511,5,137008,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1374027776,10001,1887567872,-1,0,F,121512,1,1917059072,10243,0,10169,10,1,4294901760,894488,,0,0,-1,-1,1,-1,10385,0,0,0,0,"(0, 0, 0)",0,89,0,3870564449,VENDOR,473,0,0,0,1040,"(0, 0, 0, 0)","(0, 0, 0, 0)",122902,125239,122902 / 125239,0,0
2961,Capt. Hudson Fuller,\spawn monster 2961,accord,1,Human,Captain Fuller Core Missions Cinematic Version,NPC Shared Plasma Cannon New,,Accord Assault Reactor 05,,,Accord Officer,2000,0,122898,,,0,0,,0,,-1,-1,-1,0,5,133048,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1960794827,10001,4290117632,-1,77221,M,0,1,4285234159,10239,0,10167,10,1,4294901760,894489,,0,0,-1,-1,1,-1,10386,0,0,0,0,"(0, 0, 0)",0,89,0,4156231745,VENDOR,473,0,0,0,1176,"(0, 0, 0, 0)","(0, 0, 0, 0)",139891,0,139891 / -,0,0
2962,Skoraith,\spawn monster 2962,chosen,2,Chosen,Shared Humanoid Boss Battleframe,NPC Incendiary Cannon - Crematorium,,Chosen Juggernaut Backpack,CORE Chosen Creature Kill Loot 5 (Giant),Chosen SUBLoot 5 (MiniBoss),The Hellslayer,0,0,88179,,,0,452,,0,,-1,-1,-1,0,2,142074,600,30,100,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",3758096384,10001,1887567872,-1,77749,M,76946,1,2300837888,0,0,10006,5,1,4294901760,894540,5700 / 5371,5371,5700,2,2,1,-1,10470,0,0,0,14,"(0, 0, 0)",2,3,10005,3061325921,VENDOR,497,0,10168,10145,1043,"(0, 0, 0, 0)","(0, 0, 0, 0)",139939,0,139939 / -,0,7
2963,Ikrus,\spawn monster 2963,chosen,2,Chosen,Shared Humanoid Boss Battleframe,Deep Freeze Cryo Charge Sniper Rifle,,Chosen Biotech Backpack - B_BiotechBackpack_05,CORE Chosen Creature Kill Loot 5 (Giant),Chosen SUBLoot 5 (MiniBoss),The Frostslayer,0,0,121376,,,0,453,,0,,-1,-1,-1,0,2,142074,600,30,100,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",3758096384,10001,1887567872,-1,140701,M,140500,1,2300837888,0,0,10006,5,1,4294901760,894641,5700 / 5371,5371,5700,2,2,1,-1,10081,10080,0,0,14,"(0, 0, 0)",2,3,10005,3061325921,VENDOR,498,0,10168,10802,1043,"(0, 0, 0, 0)","(0, 0, 0, 0)",139946,0,139946 / -,0,7
2964,Albert Sung,\spawn monster 2964,accord,1,Human,Shared Escort NPC Battleframe,,NPC Accord Famas Rifle,Accord Engi Reactor,,,,2000,0,31344,"Arch_MedRangedHumanoid_Base(triggerPullTime=1500,fireRestDuration=1000)","Arch_MedRangedHumanoid_Defend(triggerPullTime=1500,fireRestDuration=1000)",0,0,"Arch_MedRangedHumanoid_Attack(triggerPullTime=1500,fireRestDuration=1000)",0,Arch_MedRangedHumanoid_Base,-1,-1,-1,114636,5,140092,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",2394750976,10001,1921384448,-1,114635,M,76943,1,1921384448,10090,0,10002,0,1,4294901760,894644,,0,0,-1,-1,1,-1,10091,10016,0,0,0,"(0, 0, 0)",0,9,0,4294901760,VENDOR,0,0,0,10003,1039,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,76108,- / 76108,0,0
2965,Vorkal,\spawn monster 2965,chosen,2,Chosen,Shared Humanoid Boss Battleframe,NPC Tesla Force Chosen Mortar Weapon,,Engineer Backpack 03,CORE Chosen Creature Kill Loot 5 (Giant),Chosen SUBLoot 5 (MiniBoss),The Stormslayer,0,0,140703,,,0,454,,0,,-1,-1,-1,0,2,142074,600,30,100,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",3758096384,10001,1887567872,8,140702,M,76946,1,2300837888,0,0,10006,5,1,4294901760,894699,5700 / 5371,5371,5700,2,2,1,1.6,10468,0,0,0,14,"(0, 0, 0)",2,3,10005,3061325921,VENDOR,499,0,10168,10098,1043,"(0, 0, 0, 0)","(0, 0, 0, 0)",139950,0,139950 / -,0,0
2966,Ratman,\spawn monster 2966,,0,Human,Ratman Cinematic Frame,,,,,,Mad Scientist,2000,77221,0,Stand,,0,0,,0,Stand,-1,-1,-1,76813,5,139987,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1105592320,10001,2215641088,-1,0,M,76943,1,952107008,10088,0,10148,0,1,4294901760,894815,,0,0,-1,-1,1,-1,10011,0,0,0,0,"(0, 0, 0)",0,3,0,3173847137,VENDOR,157,0,0,0,1050,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
2967,Rebel Guerilla,\spawn monster 2967,Rebels,45,Outlaw,Operation - Terminal Operator AssaultRifleman Battleframe,NPC Shared Human Assault Rifle,,,CORE Human NPC Kill Loot 3 (Medium),Bandit Loot 3 (Moderate),,2000,0,0,,,0,262,,0,,-1,-1,-1,0,5,139991,0,28,80,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",2394750976,10001,1921384448,-1,95381,M,0,1,1921384448,0,0,10147,5,1,4294901760,894832,5311 / 5387,5387,5311,-1,-1,1,-1,10098,10099,10457,0,0,"(0, 0, 0)",10,3,0,3306160128,VENDOR,0,0,0,10781,1498,"(0, 0, 0, 0)","(0, 0, 0, 0)",96847,0,96847 / -,0,0
2968,Anton Hall,\spawn monster 2968,accord,1,Human,[TEST] Job Giver Battleframe,,,,,,,2000,77874,0,"UseAbilityOnInteract(interactionType=""HolsterTalk"", abilityId = 140019)",,0,0,,0,UseAbilityOnInteract,-1,-1,-1,77751,5,125038,0,0,0,"(1, 1, 1, 1)","(0, 0, 0, 0)","(0, 0, 0, 0)","(0, 0, 0, 0)",2592407552,10001,4288246670,-1,0,M,76723,1,4147606414,10092,0,10033,0,1,4294933487,894909,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,4015782697,VENDOR,0,0,0,10461,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
2969,Dr. Ignacio Alvarez,\spawn monster 2969,accord,1,Human,[TEST] Job Giver Battleframe,,,,,,,2000,77874,0,"UseAbilityOnInteract(interactionType=""HolsterTalk"", abilityId = 140020)",,0,0,,0,UseAbilityOnInteract,-1,-1,-1,76890,5,125038,0,0,0,"(1, 1, 1, 1)","(0, 0, 0, 0)","(0, 0, 0, 0)","(0, 0, 0, 0)",748945408,10001,4008397417,-1,0,M,76723,1,1384794729,10086,0,10034,0,1,3973316607,894913,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,2345224809,VENDOR,0,0,0,10237,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
2970,Sand Man,\spawn monster 2970,accord,1,Human,[TEST] Job Giver Battleframe,,NPC Shared HMG,Accord Dread Reactor,,,,2000,0,31342,"UseAbilityOnInteract(interactionType=""HolsterTalk"", abilityId = 140021)",,0,0,,0,UseAbilityOnInteract,-1,-1,-1,114636,5,125038,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",2394750976,10001,1921384448,-1,122688,M,76943,1,1921384448,0,0,10002,0,1,4294901760,894917,,0,0,-1,-1,1,-1,10091,10525,0,0,0,"(0, 0, 0)",0,11,0,4294901760,VENDOR,0,0,0,10482,1018,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,106335,- / 106335,0,0
2971,Missing Daughter,\spawn monster 2971,accord,1,Human,Shared Escort NPC Battleframe,,,,,,,2000,76740,0,Arch_MedRangedHumanoid_Base,Arch_MedRangedHumanoid_Defend,0,0,Arch_MedRangedHumanoid_Attack,0,Arch_MedRangedHumanoid_Base,-1,-1,-1,76740,5,140092,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1444675584,10001,568328192,-1,76741,F,76943,1,1138885056,10116,0,10028,0,1,4294901760,895605,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,1,0,4000714849,VENDOR,0,0,0,10106,1013,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
2972,Sheriff Fairuza Nasseri,\spawn monster 2972,accord,1,Human,[TEST] Job Giver Battleframe,Regulation Shotgun,,,,,Sheriff of Dredge,2000,0,0,"UseAbilityOnInteract_Dialog(interactionType=""HolsterTalk"", abilityId = 140051, emote = ""sittingchair03"")",,0,0,,0,UseAbilityOnInteract_Dialog,-1,-1,-1,0,5,125038,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",272695296,10001,3989569536,-1,81435,F,0,1,828571648,10112,0,10030,0,1,4294901760,895606,,0,0,-1,-1,1,-1,10109,0,0,0,0,"(0, 0, 0)",0,3,0,3587313729,VENDOR,357,0,0,10450,1049,"(0, 0, 0, 0)","(0, 0, 0, 0)",78065,0,78065 / -,0,0
2973,Kazuo Mori,\spawn monster 2973,accord,1,Human,[TEST] Job Giver Battleframe,,,,,,,2000,95149,0,"UseAbilityOnInteract_Dialog(interactionType=""HolsterTalk"", abilityId = 140052, emote = ""lounge01"")",,0,0,,0,UseAbilityOnInteract_Dialog,-1,-1,-1,95149,5,125038,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1577648128,10001,2583953408,-1,0,M,95149,1,0,10094,0,10149,0,1,4292804608,895634,,0,0,-1,-1,1,-1,10057,0,0,0,0,"(0, 0, 0)",0,3,0,3862040673,VENDOR,0,0,0,10446,1012,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
2974,Cognac,\spawn monster 2974,accord,1,Human,[TEST] Job Giver Battleframe,,,,,,,2000,76740,0,"UseAbilityOnInteract_Dialog(interactionType=""HolsterTalk"", abilityId = 140053, emote = ""sittingchair05"", lookAtTarget=1)",,0,0,,0,UseAbilityOnInteract_Dialog,-1,-1,-1,76740,5,125038,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",0,10001,2468741120,-1,0,M,76806,1,4053925888,0,0,10034,0,0,4294901760,895643,,0,0,-1,-1,1,-1,10063,10057,0,0,0,"(0, 0, 0)",0,3,0,3879234381,VENDOR,0,0,0,10444,1050,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
2975,Costa,\spawn monster 2975,accord,1,Human,[TEST] Job Giver Battleframe,,,,,,,2000,140365,0,"UseAbilityOnInteract_Dialog(interactionType=""HolsterTalk"", abilityId = 140054, emote = """")",,0,0,,0,UseAbilityOnInteract_Dialog,-1,-1,-1,140365,5,125038,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",0,10001,2468741120,-1,0,M,76806,1,4053925888,0,0,10034,0,1,4294901760,895647,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,3879234381,VENDOR,0,0,0,10826,1050,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
2976,Samira,\spawn monster 2976,accord,1,Human,[TEST] Job Giver Battleframe,,,,,,,2000,118037,0,"UseAbilityOnInteract_Dialog(interactionType=""HolsterTalk"", abilityId = 140055, emote = """")",,0,0,,0,UseAbilityOnInteract_Dialog,-1,-1,-1,97029,5,125038,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",2850881536,10001,2468741120,-1,0,F,76806,1,538976288,10119,0,10014,0,1,4294901760,895648,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,2341028097,VENDOR,0,0,0,10821,1050,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
2977,Marius,\spawn monster 2977,accord,1,Human,[TEST] Job Giver Battleframe,,,,,,,2000,140365,0,"UseAbilityOnInteract_Dialog(interactionType=""HolsterTalk"", abilityId = 140056, emote = """")",,0,0,,0,UseAbilityOnInteract_Dialog,-1,-1,-1,76740,5,125038,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",2066481152,10001,2468741120,-1,0,M,76806,1,3870661772,10086,0,10153,0,1,4294901760,895649,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,4005129037,VENDOR,0,0,0,10826,1050,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
2978,Sergeant O'Neil,\spawn monster 2978,accord,1,Human,,,,,,,Accord Medical Officer,2000,0,0,"AlertAndLookAtPlayer(emote=""townstand4"")",,0,0,,0,AlertAndLookAtPlayer,-1,-1,-1,0,5,52457,0,0,0,"(1, 1, 1, 1)","(0, 0, 0, 0)","(0, 0, 0, 0)","(0, 0, 0, 0)",2392653824,10001,2899312640,-1,124139,M,0,1,4079288320,10092,0,10032,0,1,4280025088,895765,,0,0,-1,-1,1,-1,10057,0,0,0,0,"(0, 0, 0)",0,3,0,4015718400,VENDOR,350,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
2979,Injured Soldier,\spawn monster 2979,friendly,4,Companion,Accord - Injured NPC,,,,,,Accord Guard,2000,77221,0,,,0,0,,0,,-1,-1,-1,76813,5,93709,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",718340096,10001,2468741120,-1,0,M,76943,1,2456158208,0,0,10002,0,1,4294901760,895775,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",7,3,0,3450998881,VENDOR,14,0,10103,0,1021,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
2980,,\spawn monster 2980,accord,1,Human,Accord Dreadnaught Battleframe,NPC Shared HMG,,Accord Dread Reactor,,,,2000,0,75873,,,0,416,,0,,-1,-1,-1,0,5,122969,0,0,80,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",2258239488,10001,4240441344,-1,76810,M,0,1,551682048,0,0,10002,0,1,140574720,895786,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,2200436736,VENDOR,0,0,0,10059,1021,"(0, 0, 0, 0)","(0, 0, 0, 0)",106335,0,106335 / -,0,0
2981,Private Davies,\spawn monster 2981,accord,1,Human,Shared Escort NPC Battleframe,NPC Shared HMG - Cryo,NPC Accord Famas Rifle,Accord Dread Reactor,,,,2000,76807,31342,,,0,416,,0,,-1,-1,-1,76870,5,140092,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1572470784,10001,4272750592,6,77221,F,76929,1,279052288,10111,0,10016,0,1,4294901760,895787,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,2057699328,VENDOR,0,0,0,10059,1019,"(0, 0, 0, 0)","(0, 0, 0, 0)",139879,76108,139879 / 76108,0,0
2982,Archfold Mission019,\spawn monster 2982,accord,1,Human,Archfold Mission019 Core Missions Cinematic Version,,,,,,,0,0,0,,,0,0,,0,,-1,-1,-1,0,5,140093,0,0,200,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",3758096384,10001,1887567872,-1,77746,M,0,1,2300837888,0,0,0,5,0,4294901760,895804,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,3061325921,VENDOR,0,0,0,0,1043,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
2983,Garett Murdock,\spawn monster 2983,accord,1,Human,[NPC] [DEFEND] [ARC] Ivandar - used in ARC #328 Battleframe,Regulation Grenade Launcher,,,,,,2000,0,0,,,0,0,,0,,-1,-1,-1,0,5,118017,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",243204096,10001,1514405888,-1,124135,M,0,1,1375862784,10086,0,10002,0,1,4294901760,895896,,0,0,-1,-1,1,-1,10017,0,0,0,0,"(0, 0, 0)",0,3,0,3879211105,VENDOR,0,0,0,10810,1050,"(0, 0, 0, 0)","(0, 0, 0, 0)",78063,0,78063 / -,0,0
2984,Zero Face,\spawn monster 2984,bandit,8,Outlaw,Shared Humanoid Boss Battleframe,NPC UltraTrooper Weapon - Thermal,,,CORE Human NPC Kill Loot 5 (Giant),Bandit Loot 5 (MiniBoss),,2000,0,0,,,0,503,,0,,-1,-1,-1,0,5,142074,600,0,50,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",274792448,10001,1235419136,-1,116866,M,0,1,1235419136,10096,10100,10004,5,1,1757609984,896052,5313 / 5389,5389,5313,-1,-1,1,-1,10492,10479,10449,0,0,"(0, 0, 0)",10,3,10005,4264689664,VENDOR,0,0,0,10822,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",124703,0,124703 / -,0,0
2985,The Dragon,\spawn monster 2985,chosen,2,Chosen,Shared Humanoid Boss Battleframe,NPC Shared Incendiary Cannon,,Chosen Juggernaut Backpack,CORE Chosen Creature Kill Loot 5 (Giant),Chosen SUBLoot 5 (MiniBoss),,0,0,88179,,,0,533,,0,,-1,-1,-1,0,2,142074,600,30,100,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",3758096384,10001,1887567872,-1,77749,M,76946,1,2300837888,0,0,10006,5,1,4294901760,896057,5700 / 5371,5371,5700,2,2,1,-1,10470,0,0,0,14,"(0, 0, 0)",2,3,10005,3061325921,VENDOR,0,0,0,10145,1043,"(0, 0, 0, 0)","(0, 0, 0, 0)",140162,0,140162 / -,0,0
2986,,\spawn monster 2986,accord,1,Human,,,,,,,Leader of the Accord,2000,77221,0,,,0,0,,0,,-1,-1,-1,76813,5,140164,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1105592320,10001,4294901760,-1,0,M,76943,1,4294901760,10241,10242,10168,0,1,4294901760,896076,,0,0,-1,-1,1,-1,10411,0,0,0,0,"(0, 0, 0)",0,11,0,4294905953,VENDOR,60,0,0,0,1165,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
2987,Serkan,\spawn monster 2987,chosen,2,Chosen,Serkan Core Missions Cinematic Version,,,,,,Razorwind War Chief,0,0,0,,,0,0,,0,,-1,-1,-1,0,2,125251,0,0,200,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",3758096384,10001,415432704,-1,77746,M,0,1,415432704,10235,0,10163,5,1,4294901760,896080,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",2,3,0,3191349345,VENDOR,475,0,0,0,1043,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
2988,,\spawn monster 2988,accord,1,Human,,,,,,,Leader of the Accord,2000,77221,0,,,0,0,,0,,-1,-1,-1,76813,5,140164,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1105592320,10001,2468741120,-1,0,M,76943,1,683737088,0,0,0,0,1,4294901760,896101,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,11,0,3870560353,VENDOR,60,0,0,0,1165,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
2989,,\spawn monster 2989,Blackhats,48,Outlaw,Shared Humanoid UltraTrooper Battleframe,NPC Shared Shotgun,,,CORE Human NPC Kill Loot 3 (Medium),Bandit Loot 2 (Simple),,2000,0,0,,,0,408,,0,,-1,-1,-1,0,5,124704,600,0,50,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",274792448,10001,1235419136,-1,116866,M,0,1,1235419136,10086,10101,10034,5,1,1757609984,896105,5311 / 5386,5386,5311,1.2,1.2,1,-1,10494,10493,0,0,0,"(0, 0, 0)",10,3,10005,4264689664,VENDOR,0,0,0,10825,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",122621,0,122621 / -,0,0
2990,Edward Koro,\spawn monster 2990,accord,1,Human,Shared Generic NPC Battleframe,,,,,,Kisuton Representative,2000,0,0,,,0,537,,0,,-1,-1,-1,85520,5,125033,0,0,80,"(0.278431, 0.282353, 0.286274, 1)","(0.243137, 0.117647, 0.0392157, 1)","(0.843137, 0.843137, 0.709804, 1)","(0.388235, 0.3, 0.367647, 0.45098)",1917779968,10001,0,-1,76781,M,0,1,1917779968,10098,0,10004,5,1,1917779968,896108,,0,0,-1,-1,1,-1,0,0,10247,10284,0,"(0, 0, 0)",0,3,0,1508048896,ARC_JOB_BOARD,365,0,0,10101,1020,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
2991,Roughneck Lieutenant,\spawn monster 2991,accord,1,Human,,,,,,,Holmganger,2000,0,0,,,0,0,,0,,-1,-1,-1,85520,5,52460,0,0,80,"(0.278431, 0.282353, 0.286274, 1)","(0.243137, 0.117647, 0.0392157, 1)","(0.843137, 0.843137, 0.709804, 1)","(0.388235, 0.3, 0.367647, 0.45098)",1917779968,10001,0,-1,76781,M,0,1,1917779968,10092,0,10146,5,1,1917779968,896109,,0,0,-1,-1,1,-1,0,0,10247,10284,0,"(0, 0, 0)",0,3,0,1508048896,VENDOR,292,0,0,0,1473,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
